name,long,lat
Nee Soon South Zone 'E' RC,103.838515104987,1.41767034253203
Nee Soon South Zone 'F' RC,103.837338329361,1.41382331998926
Punggol Horizon RC,103.91091439013,1.40066201488313
Punggol Meadows RC,103.915845702066,1.39879750535572
Cheng San Zone 'D' RC,103.850157493124,1.37443139374983
Cheng San Zone 'E' RC,103.853421477337,1.36908945263026
Jalan Kayu Zone '1' RC,103.857022222551,1.37365123423889
Jalan Kayu Zone '2' RC,103.857854588548,1.3705776572827
Jalan Kayu Zone '3' RC,103.870146850078,1.37482522281205
Jalan Kayu Zone '4' RC,103.87339830095,1.37263475884295
Marine Crescent Ville RC,103.912123975887,1.30414963942651
Marine Drive Garden RC,103.908751964782,1.3030875552089
Marine Drive View RC,103.907440545317,1.30337333994455
Marine Terrace Breeze RC,103.9150670222,1.30371587900742
Marine Terrace Haven RC,103.915014012453,1.30530229047514
Marine Terrace Walk RC,103.917229045705,1.30456340613831
Compassvale Plains RC,103.898520290377,1.38986787851604
Compassvale Southgate RC,103.893923648496,1.38831310758384
Compassvale Villa RC,103.8975474119,1.38681828916719
Compassvale Vista RC,103.899719712927,1.38741262361066
Compassvale Ancilla RC,103.892986079995,1.38541559108858
Compassvale Helm RN,103.89055907185,1.38155184863031
Compassvale Cape RN,103.896376751348,1.39794630739546
Rivervale Court RC,103.900312365788,1.38349233371644
Rivervale Gardens RC,103.905111886694,1.38669087811166
Rivervale Grove RC,103.902192106811,1.38684495859723
Pioneer Zone '1' RN,103.706006659247,1.34083503450845
Pioneer Zone '11' RN,103.696648267445,1.34012982349545
Pioneer Zone '12' RN,103.696638818729,1.33689136709064
Pioneer Zone '3' RN,103.695614531822,1.33648744045624
Pioneer Zone '5' RN,103.707499682737,1.34065581150969
Pioneer Zone '6' RN,103.702784352722,1.33894640995608
Pioneer Zone '7' RN,103.704582921776,1.33654939680924
Pioneer Zone '8' RN,103.699425780014,1.33591314658689
Pioneer Zone '9' RN,103.700219203285,1.33925339612415
Pandan Gardens RN,103.747433144237,1.31900920513441
Teban Waterfront RN,103.737791109006,1.32307929245207
Yuhua Zone '1' RC,103.74022287906,1.34372175045737
Yuhua Zone '2' RC,103.741573205707,1.34106750636178
Yuhua Zone '3' RC,103.738985193362,1.33928625574287
Tampines Arcadia RC,103.937111721621,1.35207674351974
Tampines Courtview RC,103.933499184206,1.35670605826191
Tampines Greenvale RC,103.934383364035,1.35904159378304
Tampines Palmwalk RC,103.934535704098,1.35120564660676
Tampines Parkview RC,103.935900111025,1.35430306290678
Delta Avenue RC,103.827334528886,1.29169832774281
Havelock View RC,103.827679725668,1.28994618130307
Jalan Kukoh RC,103.839407064152,1.2873776185742
Rivervale Arc RC,103.909660431254,1.38949149935928
Rivervale Delta RC,103.906213100952,1.39177826642196
Ulu Pandan Zone 'A' RC,103.786331978026,1.30863562615782
Tampines East Zone '4' RN,103.949939715258,1.3537605319329
Tampines East Zone '5' RN,103.948635182301,1.34963010039136
Tampines East Zone '6' RN,103.950733897824,1.35539848104779
Tampines East Zone '7' RN,103.958770015178,1.35530936311846
Tampines Green Meadows RN,103.939593973129,1.35620781466866
Tampines-Changkat Zone '1' RN,103.962266866221,1.35191877092049
Tampines-Changkat Zone '2' RN,103.955225444577,1.35225585000422
Tampines-Changkat Zone '3' RN,103.9474164642,1.34691470899239
MacPherson Zone 'F' RC,103.882860358632,1.32192500974033
MacPherson Residency RC,103.888112907115,1.32989201089642
Bukit Gombak Goodview Garden RC,103.75245246417,1.36486521249991
Bukit Gombak Guilin RC,103.751164498546,1.35551875977521
Bukit Gombak Hillgrove RC,103.754823608273,1.35275159186487
Woodgrove Zone '7' RC,103.782003066679,1.43045950427757
Woodgrove Zone '8' RC,103.785927942288,1.43392831973202
Woodgrove Zone '3' RC,103.793216476276,1.43828220171578
Woodgrove Zone '5' RC,103.790191537598,1.43724908091526
Woodgrove Zone '6' RC,103.793972077253,1.43649097915325
Sriville RC,103.898339984512,1.31718043614121
Ping An Green RC,103.925654812142,1.3283466765075
Yio Chu Kang Zone '7' RC,103.840002271174,1.381561704735
Bukit Batok Zone '11' RC,103.747356801892,1.34369380378574
Tanjong Pagar Plaza RC,103.842741243951,1.27590520126097
Tanjong Pagar Spottiswoode Park RC,103.834878787506,1.27442754089411
The Pinnacle@Duxton RC,103.841274613689,1.27553228139521
Eunos Zone '6' RN,103.908872190511,1.33244991362315
Hwi Yoh Ville RC,103.870584012157,1.36904730442836
Punggol Gems RN,103.90129593037,1.40252317335343
Compassvale Coris RC,103.897031079978,1.3819970277331
Chua Chu Kang Zone '4' RC,103.745841911606,1.3828379356881
Brontosaur Park RC,103.936000880125,1.37594758287424
Coastar RC,103.947376570524,1.37535084483496
Ang Mo Kio-Hougang Zone '8' RC,103.882497242732,1.37670583993849
Ang Mo Kio-Hougang Zone '9' RC,103.87977776993,1.37348306997507
Cheng San Zone 'A' RC,103.853040154765,1.37337446915701
Nee Soon Central Zone '6' RC,103.839312791046,1.41979748227778
Nee Soon Central Zone '7' RC,103.839666794755,1.42307981397327
Yishun Palm Springs RC,103.836398384971,1.43227064427263
Yishun Gardens RC,103.836155458511,1.43331686146396
Yishun Sunshine RC,103.838964722569,1.43498005992555
Yishun Hearts RC,103.83752301078,1.435337473031
Yishun Greenwalk RC,103.843292010844,1.4345059206246
Yishun Jasmine RC,103.845809925192,1.42883924158838
Tampines Ville RC,103.935952394887,1.35173850438617
Sembawang Zone 'B' RN,103.820883633046,1.45360895346077
Ansar RC,103.925001089389,1.32371727806337
Lengkong Tiga RC,103.910697530828,1.32458075687612
Elias View RC,103.942021013316,1.37462984179201
Green Oval Park RC,103.938148547475,1.38076797179957
Hillview @ Elias RC,103.940659594767,1.37757160099851
Pasir Ris Atlantis RC,103.936383542733,1.37755384115138
Pasir Ris Meridian RC,103.934480452297,1.37715361876133
Costa Ris RC,103.947710074125,1.36899452447853
Punggol Coral Tree RN,103.905663785857,1.40440162125556
Punggol Damai RN,103.907861037621,1.40442051719719
Punggol Parc Terraces RN,103.901186083679,1.41090728243885
Punggol Sunrise RN,103.909204129493,1.40528963821515
Punggol Link RN,103.915878608643,1.40279379251274
Punggol Raydew RN,103.918002840058,1.40167255104565
Punggol Coral RC,103.910981498574,1.39378388524043
Punggol Cove RC,103.906569315356,1.39809045829695
Bukit Ho Swee RC,103.833233528805,1.28821319299173
Ang Mo Kio-Hougang Zone '1'RC,103.887136604313,1.37067891550364
Ang Mo Kio-Hougang Zone '2'RC,103.882323505214,1.37051386450356
Ang Mo Kio-Hougang Zone '3'RC,103.8806199431,1.3715455241191
Ang Mo Kio-Hougang Zone '4'RC,103.882388343307,1.37337937105369
Ang Mo Kio-Hougang Zone '5'RC,103.884099372115,1.37337021549436
Ang Mo Kio-Hougang Zone '6' RC,103.878187424869,1.37572956868458
Ang Mo Kio-Hougang Zone '7' RC,103.880281768977,1.3772188518475
Sembawang Zone 'D' RN,103.802661298861,1.44746649596221
Jurong Spring Zone 'D' RC,103.716072728922,1.35291392915541
Jurong Spring Zone 'E' RC,103.71641739803,1.34788416089383
Jurong Spring Zone 'F' RC,103.71885315515,1.35366859509619
Taman Jurong Zone 'B' RC,103.72330612874,1.33388939587916
Taman Jurong Zone 'D' RC,103.720528206083,1.33963604074386
Taman Jurong Zone 'E' RC,103.722395565233,1.33745033948688
Woodlands Zone '7' RN,103.796998851606,1.43542608539826
Cashew Zone '3' RC,103.761516285604,1.38251964969607
Cashew Zone '5' RC,103.764775600066,1.37885365124014
Marsiling Zone '6' RN,103.775977123157,1.43010377495718
Bishan East Zone '6' RC,103.855033183147,1.34662506515626
Thomson Shunfu RC,103.837185219274,1.3514788045653
Bishan Heights RC,103.845156531521,1.35692384450598
Bishan North Zone '1' RC,103.847451982475,1.35453673886356
Hong Kah North Zone '1' RN,103.746031525951,1.36179958755686
Teck Ghee Jubilee RN,103.846887402645,1.36789986996085
Tampines East Zone '2' RN,103.952704023279,1.35401798432019
Tampines East Zone '3' RN,103.947212198517,1.35549050275309
Toa Payoh North Zone '2' RC,103.845226513147,1.34240196908904
Telok Blangah Parcview RN,103.807652259105,1.27621203916566
Nee Soon Central Zone '5' RC,103.836103039038,1.4205793715709
Woodlands Zone '8' RN,103.803192516442,1.43671737846592
Woodlands Zone '9' RN,103.799117869578,1.43698595559977
Bedok Bougainvillea RC,103.93340528706,1.32248962075163
Bedok Bunga Merah RC,103.939847222779,1.32190663639278
Bedok Orchid RC,103.936222129443,1.32209389480633
Bedok Sunflower RC,103.939124525932,1.32283702829756
Changi Simei Zone '1' RC,103.951007443855,1.34301953446595
Changi Simei Zone '2' RC,103.955678508532,1.34731365676614
Changi Simei Zone '4' RC,103.956903461045,1.34360959404174
Parc Lumiere RC,103.95853905405,1.34247709035893
Fengshan Cedar RN,103.941309739956,1.33288899508459
Balam RC,103.88540800234,1.3296823206226
Kreta Ayer RC,103.842463401205,1.28074833067945
Jalan Besar Boon Keng RC,103.860896695276,1.31708802980472
Whampoa Gardens RC,103.857337491664,1.32626356977454
Whampoa McNair RC,103.858250686108,1.32131172981386
Whampoa Towner RC,103.860979749766,1.31982353724453
Whampoa View RC,103.854799927378,1.32227606628757
Potong Pasir Zone '1' RC,103.854370727826,1.34183370128612
Potong Pasir Zone '2' RC,103.865597002044,1.33576029121741
Potong Pasir Zone '3' RC,103.868810596496,1.33369012403378
Potong Pasir Zone '4' RC,103.863599517298,1.33605593904761
Tampines Vista RC,103.931944760139,1.35371258495645
Tampines North Zone '3' RC,103.950148200773,1.35955258017468
Tampines North Zone '4' RC,103.951661284445,1.35742125386873
Tampines North Zone '5' RC,103.953613072507,1.36189868576485
Hougang Zone '4' RN,103.898588742073,1.3704454886097
Hougang Zone '5' RN,103.888264890169,1.36564787366169
Hougang Zone '6' RN,103.89079533636,1.37008344024379
Toa Payoh East Zone '5' RC,103.857761545499,1.33165936329621
Geylang East Grove RC,103.886675677208,1.31838863623896
MacPherson Aljunied Crescent Zone '1' RC,103.885168796429,1.31901275469313
MacPherson Aljunied Crescent Zone '2' RC,103.885423362549,1.32165649733879
MacPherson Zone 'A' RC,103.886293549991,1.32684923065663
MacPherson Zone 'B' RC,103.887203614025,1.32740030691586
MacPherson Zone 'C' RC,103.887996822192,1.32491504231925
Sembawang Zone 'E' RN,103.80110649092,1.44159550066733
Sembawang Zone 'G' RN,103.793193114548,1.44572144754626
Sembawang Zone 'H' RN,103.79873761419,1.44646332455711
Sembawang Zone 'J' RN,103.802849502761,1.44239411314543
Bukit Panjang Zone '8' RC,103.768801165869,1.38230351922009
Gateway View RN,103.763231691,1.32098587798622
Canberra Zone '7' RN,103.814035193874,1.45445318629995
Canberra Skylife RN,103.817027697408,1.44405281033985
Gambas Zone '1' RC,103.822098678492,1.4470356017836
Gambas Zone '2' RC,103.820209046463,1.45038762900387
Jade Dew RN,103.844383981559,1.41998044342861
Bukit Batok Zone '12' RN,103.754650917658,1.34593564751014
Bukit Batok East Nature View RC,103.759046844564,1.34463616946673
Admiralty Zone '9' RC,103.804429888798,1.43809963028268
Canberra Zone '1' RN,103.815820089518,1.44732828255828
Canberra Zone '2' RN,103.816852394031,1.44944133688612
Canberra Zone '3' RN,103.816488466275,1.45245221117561
Canberra Zone '4' RN,103.815580870886,1.4560369974321
Canberra Zone '5' RN,103.817932353429,1.45219746321571
Canberra Zone '6' RN,103.819475592047,1.45199817051583
Yew Tee Zone '12' RC,103.749496164845,1.40174073217003
Yew Tee Zone '7' RC,103.743786302032,1.39942409870146
Bishan East Zone '2' RC,103.851553263879,1.34711902421129
Bishan East Zone '3' RC,103.850312179202,1.34816797657565
Bishan East Zone '4' RC,103.853592511143,1.34642029245314
Bishan East Zone '5' RC,103.854284505545,1.34488600521874
Bukit Batok East Spring View RC,103.75662884005,1.34355359442489
Bukit Batok East Zone '1' RC,103.754738153497,1.34983226368172
Jurong Central Zone 'C' RC,103.725111460287,1.35327578219283
Jurong Central Zone 'D' RC,103.730687892042,1.35012661102034
Jurong Central Zone 'E' RC,103.734573253901,1.34729503214292
Jurong Spring Zone 'A' RC,103.71724756003,1.34659253413456
Jurong Spring Zone 'B' RC,103.720031955507,1.35021069091626
Jurong Spring Zone 'C' RC,103.719396656137,1.35195380825186
Nanyang Zone '5' RC,103.696100645029,1.34923031923075
Bukit Batok Zone '1' RC,103.746381075641,1.34962866479059
Bukit Batok Zone '10' RC,103.745834644105,1.34600053267505
Bukit Batok Zone '2' RC,103.747258227279,1.34899499246365
Bukit Batok Zone '3' RC,103.74715850263,1.35153483927511
Bukit Batok Zone '4' RC,103.74447190755,1.35044711291
Yishun River Vale RC,103.84214569261,1.42923855790688
Jalan Kayu Zone '5' RC,103.875090676588,1.37353761780806
Jalan Kayu Zone '6' RC,103.875246613554,1.37151126989928
Acacia RC @ Sengkang South,103.888186057109,1.37525195927092
Angsana RC @ Sengkang South,103.889725708859,1.3778110303394
Hibiscus RC @ Sengkang South,103.893597446476,1.3775272107324
Maple RC @ Sengkang South,103.885412794283,1.37574544361277
Palmview RC @ Sengkang South,103.889890526114,1.37952941706429
Fengshan Aspen RN,103.939046438374,1.32925881791274
Fengshan Mulberry RN,103.940763688729,1.32769194258337
Fengshan Pine RN,103.935458651157,1.33145573211412
Bukit Batok Zone '5' RC,103.742658133636,1.34814948611637
Bukit Batok Zone '6' RC,103.740909287953,1.34660732592103
Bukit Batok Zone '7' RC,103.749956100273,1.34548007298132
Bukit Batok Zone '8' RC,103.752217339308,1.34719280806457
Bukit Batok Zone '9' RC,103.752597909225,1.34848614747867
Punggol Gardens RC,103.914059785087,1.39550059524015
Bukit Panjang Zone '1' RC,103.766714658715,1.37798469731593
Bukit Panjang Zone '2' RC,103.76985281747,1.37720047596343
Bukit Panjang Zone '3' RC,103.77165651177,1.37526298405197
Bukit Panjang Zone '4' RC,103.775467375907,1.37440259964465
Taman Jurong Zone 'F' RC,103.72104338932,1.33283358419313
Yew Tee Zone '8' RC,103.747524167247,1.40101416105742
Yew Tee Zone '9' RC,103.752052779458,1.40295563395425
Chong Pang Zone '1' RC,103.829071976016,1.43232354853528
Chong Pang Zone '2' RC,103.829347810454,1.43482138645097
Chong Pang Zone '3' RC,103.830148773226,1.43352896233041
Chong Pang Zone '4' RC,103.830253386983,1.43198318860023
Yuhua Zone '4' RC,103.736754209039,1.34137214446027
Yuhua Zone '5' RC,103.730708677428,1.34875785943484
Yuhua Zone '6' RC,103.740057262006,1.34177657804898
Yuhua Zone '7' RC,103.738093360981,1.33775456337191
Geylang Serai RC,103.89659120239,1.31258917209668
Tampines North Zone '6' RC,103.952704907495,1.36300828886632
Tampines North Zone '7' RC,103.957741432609,1.36190675523653
Bukit Gombak Sunshine RC,103.750409722496,1.35628923706621
Chua Chu Kang Zone '1' RC,103.756924620634,1.38092710603597
Chua Chu Kang Zone '2' RC,103.754738726488,1.37913357055261
Chua Chu Kang Zone '3' RC,103.751921310539,1.37748544496417
Woodlands Zone '5' RN,103.797369396622,1.44005836545125
Woodlands Zone '6' RN,103.798887785498,1.44288019238587
Chua Chu Kang Zone '5' RC,103.748137635977,1.38020694954812
Sembawang Zone 'K' RN,103.824578502698,1.450484218206
Woodlands Zone '1' RN,103.790761501739,1.43966937731992
Woodlands Zone '2' RN,103.793474578196,1.44330259673776
Woodlands Zone '3' RN,103.790602762447,1.44479629224386
Woodlands Zone '4' RN,103.795048911761,1.43995507442934
Toa Payoh East Zone '2' RC,103.858779661598,1.33914879833055
Beo Crescent RN,103.828454024694,1.28817133971197
Canberra Zone '8' RN,103.814073168516,1.44747792873209
Jalan Kayu Zone '7' RC,103.879333196929,1.38045230791702
Jalan Kayu Zone '8' RC,103.88006627353,1.38119524023464
Bishan East Zone '1' RC,103.84904106245,1.34681028908282
Taman Jurong Zone 'C' RN,103.721301072728,1.3364809301094
Bedok Reservoir-Punggol Crest RC,103.890971508569,1.37340362594623
Boon Lay Zone 'B' RN,103.705396300851,1.3439945094899
Boon Lay Zone 'C' RN,103.708033297812,1.34509372760706
Toa Payoh East Zone '6' RC,103.853798054348,1.33309079158557
Ah Hood Gardens RC,103.844796781764,1.32855770938618
Toa Payoh Heights RC,103.845731213125,1.33583761968939
Toa Payoh East Zone '7' RC,103.852543131074,1.33717651345097
Toa Payoh North Zone '1' RC,103.849589133167,1.34152911002816
Toa Payoh East Zone '4' RC,103.857828776407,1.33284519879894
Cashew Zone '1' RC,103.768952440278,1.37550298548311
East Canberra Zone 2 RN,103.831439770552,1.44565375583576
East Canberra Zone 3 RN,103.833182405575,1.44419462276572
Chua Chu Kang Zone '6' RC,103.744574239663,1.37829225635697
Chua Chu Kang Zone '7' RC,103.748460045952,1.37604113403428
Nanyang Zone '1' RC,103.689734185563,1.34162139876422
Nanyang Zone '2' RC,103.689772561602,1.34287698055588
Nanyang Zone '3' RC,103.697134595045,1.34594304756888
Nanyang Zone '4' RC,103.691936514521,1.34642680133764
Marsiling Zone '5' RN,103.777670032737,1.43464079631963
Marsiling Zone '7' RN,103.773369825172,1.44540729057289
Woodgrove Zone '1' RC,103.793326214068,1.43371599792133
Woodgrove Zone '2' RC,103.781199571238,1.43608294440149
Changi Simei CC,103.955111,1.344936
Punggol CC,103.891815,1.374379
Woodlands Galaxy CC,103.802611,1.439042
Yew Tee CC,103.744728,1.394918
Yio Chu Kang CC,103.841428,1.381517
Cairnhill CC,103.838865,1.310434
Fengshan CC (Till 3Q 2021),103.939996,1.330499
Thomson CC (Till 1Q 2022),103.845523,1.358588
Fernvale CC (U/C),103.877039,1.391722
Bidadari CC (U/C),103.87167,1.338731
Tengah CC (U/C),103.7345,1.356752
Yuhua CC,103.737066,1.339973
Zhenghua CC,103.771521,1.386807
Leng Kee CC,103.814448,1.289787
imPAct@Hong Lim Green,103.846479,1.286329
Sembawang CC,103.828783,1.451682
Gek Poh Ville CC,103.698726,1.34869
Geylang Serai CC,103.896597,1.31645
Geylang West CC,103.872388,1.315691
Henderson CC,103.823315,1.28601
Hillview CC,103.764266,1.361967
Hong Kah North CC,103.749457,1.359059
Hougang CC,103.892622,1.364757
Hwi Yoh CC,103.873891,1.3736
Jalan Besar CC,103.861787,1.308004
Joo Chiat CC,103.904169,1.307457
Jurong Green CC,103.725342,1.350556
Jurong Spring CC (U/C),103.718156,1.34833
Kallang CC,103.862373,1.317803
Kampong Chai Chee CC,103.931621,1.326985
Kampong Glam CC,103.863598,1.302795
Kampong Kembangan CC,103.912699,1.323155
Kampong Ubi CC,103.90075,1.317846
Cheng San CC,103.84957,1.37178
Chong Pang CC,103.829235,1.430832
Chua Chu Kang CC,103.751904,1.381155
Ci Yuan CC,103.882894,1.375149
Clementi CC,103.768154,1.318815
Dover CC,103.783272,1.30253
Eunos CC,103.915144,1.332553
Fengshan CC (U/C),103.936614,1.330708
Fuchun CC,103.774812,1.42953
Tampines Central CC,103.939684,1.353496
Tampines Changkat CC,103.947688,1.345813
Tampines East CC,103.95462,1.353357
Tampines North CC,103.946603,1.357365
Tampines West CC,103.935633,1.348751
Tanglin CC,103.826877,1.323384
Tanjong Pagar CC,103.841584,1.276167
Teck Ghee CC,103.853536,1.363089
Telok Blangah CC,103.807875,1.274863
The Frontier CC,103.704453,1.34047
The Serangoon CC,103.873928,1.370055
Thomson CC (U/C),103.836262,1.351254
Tiong Bahru CC,103.831883,1.283453
Toa Payoh Central CC,103.850205,1.334935
Toa Payoh East CC,103.8547,1.336275
Toa Payoh South CC,103.859379,1.33489
Toa Payoh West CC,103.844831,1.335383
Ulu Pandan CC,103.789211,1.312009
West Coast CC,103.764832,1.302646
Whampoa CC,103.856979,1.32464
Woodgrove CC,103.785007,1.431771
Woodlands CC,103.788235,1.43973
Katong CC,103.884749,1.300591
Keat Hong CC,103.744924,1.384065
Kebun Baru CC,103.837612,1.373007
Radin Mas CC,103.819753,1.275931
Rivervale CC,103.901775,1.393628
Sengkang CC,103.893906,1.392786
Senja-Cashew CC,103.76466,1.381587
Kim Seng CC,103.830706,1.289683
Kolam Ayer CC,103.869693,1.324154
Kreta Ayer CC,103.843013,1.281193
Jurong Spring CC (Till 1Q 2021),103.717012,1.349421
Kaki Bukit CC,103.926846,1.333382
Yishun Link CC,103.846399,1.425036
MacPherson CC,103.884481,1.323537
Marine Parade CC,103.909545,1.304829
Marsiling CC,103.773615,1.440657
Mountbatten CC (Till further notice),103.884043,1.300178
Nanyang CC,103.69232,1.342364
Nee Soon Central CC,103.836092,1.428036
Nee Soon East CC,103.838488,1.431021
Nee Soon South CC,103.834693,1.415175
Pasir Ris East CC,103.959198,1.368587
Pasir Ris Elias CC,103.942476,1.378429
Paya Lebar Kovan CC,103.886092,1.357799
Pek Kio CC,103.851374,1.313059
Potong Pasir CC,103.867037,1.332536
Punggol 21 CC,103.913464,1.393606
Buangkok CC (U/C),103.892191,1.383435
Limbang Constituency Office,103.744728,1.394918
One Punggol CC (U/C),103.905088,1.408618
Rivervale CC (U/C),103.90232,1.385153
Punggol Park CC,103.896253,1.377734
Punggol Vista CC,103.907289,1.403284
Punggol West CC,103.895665,1.404516
Queenstown CC,103.801305,1.29915
Siglap CC,103.943337,1.321632
Siglap CC (U/C),103.946742,1.317292
Siglap South CC,103.930623,1.313159
Taman Jurong CC,103.721626,1.335307
ACE The Place CC,103.792241,1.427493
Aljunied CC,103.889546,1.354658
Anchorvale CC,103.886666,1.397128
Ang Mo Kio CC,103.840668,1.366833
Ayer Rajah CC,103.74754,1.320799
Bedok CC,103.936048,1.324247
Bishan CC,103.850509,1.349512
Marymount CC,103.841286,1.362138
Boon Lay CC,103.71138,1.348323
Braddell Heights CC,103.870368,1.351612
Bukit Batok CC,103.747514,1.350191
Bukit Batok East CC,103.758196,1.348987
Bukit Merah CC,103.815829,1.285254
Bukit Panjang CC,103.770559,1.376451
Bukit Timah CC,103.77161,1.340501
Buona Vista CC,103.792619,1.309259
Canberra CC,103.819474,1.445044
